date,id_moneda,price,Porcentaje,market_cap,volume,MA_15,Price_to_MA15,Volume_to_market_cap,Porcentaje_abs
2020-06-09,bitcoin,9773.02951309516,0.3535019859128852,179810.91105320025,21154971285.09144,9458.310412761728,1.0332743467489494,11.765121015838892,0.3535019859128852
2020-06-10,bitcoin,9767.00531665552,-0.06164103394518117,179709.84075379747,22844271951.206215,9527.722478576696,1.0251143794980235,12.711753488504213,0.06164103394518117
2020-06-11,bitcoin,9874.898681832236,1.1046719201916133,181705.16667357463,24398738299.650776,9586.610048362836,1.0300720100238803,13.427652469278456,1.1046719201916133
2020-06-12,bitcoin,9325.996856202635,-5.558556531212478,171615.70716027473,31225155444.61979,9655.6612496001,0.9658579164206783,18.194812095758873,5.558556531212478
2020-06-13,bitcoin,9469.533297509908,1.53910025405819,174266.57129567958,23601462338.138706,9665.786469080515,0.9796960989984217,13.543310207265113,1.53910025405819
2020-06-14,bitcoin,9469.473456163696,-0.0006319355382422565,174275.00580305464,19693461096.502857,9660.685646578699,0.9802071822425233,11.300221168122134,0.0006319355382422565
2020-06-15,bitcoin,9345.960907722063,-1.3043232975244123,172116.37267933923,18836155988.901707,9663.50918543005,0.9671394447281363,10.94384903404532,1.3043232975244123
2020-06-16,bitcoin,9431.719262201745,0.9175980439723785,173598.21578388248,29160908896.896835,9642.392854441643,0.9781513162323754,16.797931225975333,0.9175980439723785
2020-06-17,bitcoin,9524.92661691022,0.9882329203966922,175075.30421830184,26391020757.045525,9640.043353159792,0.9880584835532052,15.074096757894816,0.9882329203966922
2020-06-18,bitcoin,9463.361414311787,-0.6463588127716635,174231.1897571904,23643218251.137486,9597.176414731906,0.9860568364446536,13.570026287536008,0.6463588127716635
2020-06-19,bitcoin,9399.767217129216,-0.6720043164196832,173034.43984562103,20601074385.503212,9593.717585108976,0.9797836066926962,11.90576535161625,0.6720043164196832
2020-06-20,bitcoin,9312.780104497786,-0.9254177323978152,171101.6460240128,23738525501.71876,9577.353541626906,0.9723750996578354,13.87393169694419,0.9254177323978152
2020-06-21,bitcoin,9360.247968201687,0.5097066952217233,172323.21344236552,19774464252.766605,9546.458682474191,0.9804942627977474,11.47521791042986,0.5097066952217233
2020-06-22,bitcoin,9298.360829121417,-0.6611698674064082,171192.40947414012,18986237382.053703,9528.010845217632,0.9758973809091032,11.090583654015171,0.6611698674064082
2020-06-23,bitcoin,9678.683208975835,4.090208874915802,178128.65247962243,24768621256.838917,9503.71098655891,1.0184109368081993,13.90490575887133,4.090208874915802
2020-06-24,bitcoin,9624.684291831398,-0.5579159476400641,177187.04122659832,17756804210.055347,9499.716310035396,1.0131549172330534,10.021502750501257,0.5579159476400641
2020-06-25,bitcoin,9288.061774486938,-3.4974915242690696,171028.2797015032,23183760291.75444,9489.82662861781,0.9787388261106453,13.555512767956978,3.4974915242690696
2020-06-26,bitcoin,9258.667161007706,-0.3164773683996591,170495.28189245943,23499175984.21671,9457.897059139905,0.9789350743736773,13.7828893112942,0.3164773683996591
2020-06-27,bitcoin,9166.486360416233,-0.9956163126771389,168807.14370319454,22429204010.635517,9416.814957751603,0.9734168507655225,13.286880826602756,0.9956163126771389
2020-06-28,bitcoin,9013.90556467614,-1.6645505130404636,166004.97942979741,21515626881.09779,9406.180924699176,0.9582960009845248,12.960832232262424,1.6645505130404636
2020-06-29,bitcoin,9139.903276297824,1.3978148619111952,168334.0497724726,19665935216.70147,9375.805742510258,0.9748392327346499,11.682684069730858,1.3978148619111952
2020-06-30,bitcoin,9185.166540651147,0.49522695136940964,169175.89689416482,19754459582.74716,9353.834397185867,0.9819680518841061,11.676875929379824,0.49522695136940964
2020-07-01,bitcoin,9149.721996758017,-0.3858889627777806,168558.71559507886,19741435780.48584,9343.11477271447,0.979301038180411,11.711904490248857,0.3858889627777806
2020-07-02,bitcoin,9230.672998590804,0.8847372834001943,170031.99660276715,20005031554.019035,9324.314955018222,0.9899572293643919,11.765451181965046,0.8847372834001943
2020-07-03,bitcoin,9094.318072166905,-1.4771937695628012,167604.99410534857,19379463385.296654,9304.698047130263,0.977389919167958,11.562581108481552,1.4771937695628012
2020-07-04,bitcoin,9071.3850427828,-0.2521687629806091,167116.28467121997,17420495829.39433,9280.095157653937,0.9775099165121168,10.424176114055514,0.2521687629806091
2020-07-05,bitcoin,9132.908369533492,0.6782131555493898,168258.82220729507,16643732672.692139,9258.20301269751,0.9864666347246677,9.891744429416628,0.6782131555493898
2020-07-06,bitcoin,9087.407312582163,-0.4982099360934744,167429.7364929048,17324463886.377956,9246.21156369989,0.982824938622302,10.347304038856992,0.4982099360934744
2020-07-07,bitcoin,9342.376492626678,2.805741739907397,172136.2577523712,21987059041.689262,9228.022186658587,1.0123920709828178,12.77305509529493,2.805741739907397
2020-07-08,bitcoin,9253.630980242333,-0.9499243843831939,170510.4118720138,18945747769.31741,9230.956564225606,1.0024563452182844,11.111197000414386,0.9499243843831939
